Orthogroup	Species	Chlorella_KRBP	Orthologs
OG0000664	Chlorella_Vulgaris2111P	QAXK01015723.1_3192-4172	KAI3436681.1 hypothetical protein D9Q98_006097 [Chlorella vulgaris], KAI3436682.1 hypothetical protein D9Q98_006098 [Chlorella vulgaris]
OG0000664	Chlorella_VariabilisNC64A	QAXK01015723.1_3192-4172	XP_005850644.1 hypothetical protein CHLNCDRAFT_10628_ partial [Chlorella variabilis], XP_005850643.1 hypothetical protein CHLNCDRAFT_140646 [Chlorella variabilis]
OG0000664	Auxenochlorella_protothecoides	QAXK01015723.1_3192-4172	RMZ55173.1 hypothetical protein APUTEX25_005451_ partial [Auxenochlorella protothecoides], RMZ57180.1 hypothetical protein APUTEX25_004014 [Auxenochlorella protothecoides]
OG0000664	Chlorella_Sorokiniana1602	QAXK01015723.1_3192-4172	PRW55916.1 CBL-interacting serine threonine- kinase 3-like [Chlorella sorokiniana]
OG0000664	Micractinium_SAG24180	QAXK01015723.1_3192-4172	PSC71591.1 CBL-interacting kinase 32 [Micractinium conductrix]
OG0000671	Scenedesmus_NREL	QAXK01001535.1_15806-14316	KAF6256769.1 hypothetical protein COO60DRAFT_1296048 [Scenedesmus sp. NREL 46B-D3], KAF6256768.1 RNA polymerase Rpc34 subunit-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0000671	Coccomyxa_SubellipsoideaC169	QAXK01001535.1_15806-14316	EIE24660.1 FKBP-like protein_ partial [Coccomyxa subellipsoidea C-169], EIE24611.1 RNA polymerase Rpc34 [Coccomyxa subellipsoidea C-169]
OG0000671	Micractinium_SAG24180	QAXK01001535.1_15806-14316	PSC73907.1 peptidyl-prolyl cis-trans isomerase FKBP16-chloroplastic isoform X2 [Micractinium conductrix], PSC67959.1 DNA-directed RNA polymerase III subunit RPC6 [Micractinium conductrix]
OG0000671	Chlorella_Sorokiniana1602	QAXK01001535.1_15806-14316	PRW58033.1 peptidyl-prolyl cis-trans FKBP-type [Chlorella sorokiniana], PRW59184.1 DNA-directed RNA polymerase III subunit RPC6 [Chlorella sorokiniana]
OG0000671	Scenedesmus_PABB004	QAXK01001535.1_15806-14316	KAF8064588.1 POLR3F [Scenedesmus sp. PABB004]
OG0000671	Chlorella_Vulgaris2111P	QAXK01001535.1_15806-14316	KAI3438602.1 hypothetical protein D9Q98_001025 [Chlorella vulgaris]
OG0000671	Chlorella_VariabilisNC64A	QAXK01001535.1_15806-14316	XP_005849549.1 hypothetical protein CHLNCDRAFT_59631 [Chlorella variabilis], XP_005847530.1 hypothetical protein CHLNCDRAFT_133710 [Chlorella variabilis]
OG0000671	Chlorella_A99	QAXK01001535.1_15806-14316	PCFQ01000004.1 g2702 [Chlorella sp. A99]
OG0000671	Auxenochlorella_protothecoides	QAXK01001535.1_15806-14316	RMZ55508.1 hypothetical protein APUTEX25_000091 [Auxenochlorella protothecoides]
OG0000676	Scenedesmus_NREL	QAXK01015338.1_519-166	KAF6262523.1 hypothetical protein COO60DRAFT_1495501 [Scenedesmus sp. NREL 46B-D3]
OG0000676	Scenedesmus_PABB004	QAXK01015338.1_519-166	KAF8073045.1 LSM1A [Scenedesmus sp. PABB004]
OG0000676	Coccomyxa_SubellipsoideaC169	QAXK01015338.1_519-166	EIE22514.1 hypothetical protein COCSUDRAFT_83471 [Coccomyxa subellipsoidea C-169]
OG0000676	Auxenochlorella_protothecoides	QAXK01015338.1_519-166	RMZ57478.1 hypothetical protein APUTEX25_004312 [Auxenochlorella protothecoides], RMZ55646.1 hypothetical protein APUTEX25_000229 [Auxenochlorella protothecoides]
OG0000676	Chlorella_Vulgaris2111P	QAXK01015338.1_519-166	KAI3438591.1 hypothetical protein D9Q98_001015 [Chlorella vulgaris], KAI3435824.1 hypothetical protein D9Q98_001882 [Chlorella vulgaris]
OG0000676	Chlorella_VariabilisNC64A	QAXK01015338.1_519-166	XP_005846476.1 hypothetical protein CHLNCDRAFT_135669 [Chlorella variabilis], XP_005849546.1 hypothetical protein CHLNCDRAFT_21126 [Chlorella variabilis]
OG0000676	Micractinium_SAG24180	QAXK01015338.1_519-166	PSC68356.1 zinc finger CCCH domain-containing 39-like [Micractinium conductrix], PSC75295.1 U6 snRNA-associated Sm LSm1 [Micractinium conductrix]
OG0000676	Chlorella_Sorokiniana1602	QAXK01015338.1_519-166	PRW60160.1 zinc finger CCCH domain-containing 56-like [Chlorella sorokiniana], PRW59319.1 U6 snRNA-associated Sm LSm1 [Chlorella sorokiniana]
OG0000676	Chlorella_A99	QAXK01015338.1_519-166	PCFQ01000004.1 g2709 [Chlorella sp. A99]
OG0000678	Auxenochlorella_protothecoides	QAXK01001500.1_1992-2978	RMZ55892.1 hypothetical protein APUTEX25_003858_ partial [Auxenochlorella protothecoides]
OG0000678	Scenedesmus_NREL	QAXK01001500.1_1992-2978	KAF6254309.1 E3 ubiquitin ligase [Scenedesmus sp. NREL 46B-D3], KAF6265082.1 Gar1/Naf1 RNA binding region-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0000678	Scenedesmus_PABB004	QAXK01001500.1_1992-2978	KAF8064669.1 SKP1B [Scenedesmus sp. PABB004], KAF8062103.1 hypothetical protein HT031_004363 [Scenedesmus sp. PABB004]
OG0000678	Coccomyxa_SubellipsoideaC169	QAXK01001500.1_1992-2978	EIE27036.1 E3 ubiquitin ligase SCF complex_ Skp subunit [Coccomyxa subellipsoidea C-169], EIE25932.1 NAF1-domain-containing protein [Coccomyxa subellipsoidea C-169]
OG0000678	Chlorella_Sorokiniana1602	QAXK01001500.1_1992-2978	PRW39323.1 SKP1 1B [Chlorella sorokiniana]
OG0000678	Micractinium_SAG24180	QAXK01001500.1_1992-2978	PSC72021.1 SKP1 1B [Micractinium conductrix]
OG0000678	Chlorella_VariabilisNC64A	QAXK01001500.1_1992-2978	XP_005846143.1 hypothetical protein CHLNCDRAFT_136109 [Chlorella variabilis], XP_005846142.1 hypothetical protein CHLNCDRAFT_59724 [Chlorella variabilis]
OG0000678	Chlorella_Vulgaris2111P	QAXK01001500.1_1992-2978	KAI3431398.1 hypothetical protein D9Q98_004451 [Chlorella vulgaris], KAI3431397.1 hypothetical protein D9Q98_004450 [Chlorella vulgaris]
OG0000678	Chlorella_A99	QAXK01001500.1_1992-2978	PCFQ01000010.1 g323 [Chlorella sp. A99]
OG0000679	Chlorella_A99	QAXK01006881.1_8512-9541	PCFQ01000010.1 g303 [Chlorella sp. A99]
OG0000679	Auxenochlorella_protothecoides	QAXK01006881.1_8512-9541	RMZ55895.1 hypothetical protein APUTEX25_003861 [Auxenochlorella protothecoides]
OG0000679	Scenedesmus_NREL	QAXK01006881.1_8512-9541	KAF6264887.1 ribosomal protein L17 [Scenedesmus sp. NREL 46B-D3], KAF6264969.1 hypothetical protein COO60DRAFT_1694712_ partial [Scenedesmus sp. NREL 46B-D3]
OG0000679	Scenedesmus_PABB004	QAXK01006881.1_8512-9541	KAF8067226.1 Nat9 [Scenedesmus sp. PABB004], KAF8070910.1 GPX6 [Scenedesmus sp. PABB004]
OG0000679	Coccomyxa_SubellipsoideaC169	QAXK01006881.1_8512-9541	EIE19720.1 ribosomal protein L17 [Coccomyxa subellipsoidea C-169], EIE25624.1 hypothetical protein COCSUDRAFT_83631 [Coccomyxa subellipsoidea C-169]
OG0000679	Micractinium_SAG24180	QAXK01006881.1_8512-9541	PSC71865.1 50S ribosomal chloroplastic [Micractinium conductrix]
OG0000679	Chlorella_VariabilisNC64A	QAXK01006881.1_8512-9541	XP_005846174.1 hypothetical protein CHLNCDRAFT_56243 [Chlorella variabilis], XP_005846173.1 hypothetical protein CHLNCDRAFT_13326_ partial [Chlorella variabilis]
OG0000679	Chlorella_Vulgaris2111P	QAXK01006881.1_8512-9541	KAI3431464.1 hypothetical protein D9Q98_004516 [Chlorella vulgaris], KAI3431463.1 hypothetical protein D9Q98_004515 [Chlorella vulgaris]
OG0000679	Chlorella_Sorokiniana1602	QAXK01006881.1_8512-9541	PRW39147.1 50S ribosomal chloroplastic-like [Chlorella sorokiniana]
OG0000688	Scenedesmus_PABB004	QAXK01003305.1_27047-24211	KAF8072582.1 nmd3 [Scenedesmus sp. PABB004]
OG0000688	Auxenochlorella_protothecoides	QAXK01003305.1_27047-24211	RMZ56435.1 hypothetical protein APUTEX25_004658 [Auxenochlorella protothecoides]
OG0000688	Chlorella_Vulgaris2111P	QAXK01003305.1_27047-24211	KAI3428208.1 hypothetical protein D9Q98_006588 [Chlorella vulgaris], KAI3428209.1 hypothetical protein D9Q98_006589 [Chlorella vulgaris]
OG0000688	Chlorella_VariabilisNC64A	QAXK01003305.1_27047-24211	XP_005850119.1 hypothetical protein CHLNCDRAFT_142211 [Chlorella variabilis], XP_005850120.1 hypothetical protein CHLNCDRAFT_142212 [Chlorella variabilis]
OG0000688	Chlorella_Sorokiniana1602	QAXK01003305.1_27047-24211	PRW56676.1 60S ribosomal export NMD3 [Chlorella sorokiniana], PRW56421.1 isoamylase chloroplastic [Chlorella sorokiniana]
OG0000688	Chlorella_A99	QAXK01003305.1_27047-24211	PCFQ01000008.1 g1160 [Chlorella sp. A99]
OG0000688	Coccomyxa_SubellipsoideaC169	QAXK01003305.1_27047-24211	EIE22014.1 NMD3-domain-containing protein [Coccomyxa subellipsoidea C-169], EIE25427.1 hypothetical protein COCSUDRAFT_65241 [Coccomyxa subellipsoidea C-169]
OG0000688	Micractinium_SAG24180	QAXK01003305.1_27047-24211	PSC72831.1 60S ribosomal export NMD3-like [Micractinium conductrix]
OG0000688	Scenedesmus_NREL	QAXK01003305.1_27047-24211	KAF6250964.1 hypothetical protein COO60DRAFT_1678393 [Scenedesmus sp. NREL 46B-D3], KAF6257766.1 glycoside hydrolase superfamily [Scenedesmus sp. NREL 46B-D3]
OG0000689	Auxenochlorella_protothecoides	QAXK01001638.1_16082-13313	RMZ56566.1 hypothetical protein APUTEX25_001413 [Auxenochlorella protothecoides]
OG0000689	Coccomyxa_SubellipsoideaC169	QAXK01001638.1_16082-13313	EIE24334.1 2-isopropylmalate synthase [Coccomyxa subellipsoidea C-169]
OG0000689	Scenedesmus_NREL	QAXK01001638.1_16082-13313	KAF6261836.1 2-isopropylmalate synthase [Scenedesmus sp. NREL 46B-D3], KAF6259364.1 2-isopropylmalate synthase [Scenedesmus sp. NREL 46B-D3]
OG0000689	Chlorella_Sorokiniana1602	QAXK01001638.1_16082-13313	PRW60860.1 2-isopropylmalate synthase isoform B [Chlorella sorokiniana], PRW60859.1 2-isopropylmalate synthase isoform A [Chlorella sorokiniana], PRW33127.1 histidine kinase [Chlorella sorokiniana], PRW60838.1 2-isopropylmalate synthase [Chlorella sorokiniana]
OG0000689	Chlorella_A99	QAXK01001638.1_16082-13313	PCFQ01000018.1 g400 [Chlorella sp. A99]
OG0000689	Scenedesmus_PABB004	QAXK01001638.1_16082-13313	KAF8065927.1 IPMS1 [Scenedesmus sp. PABB004]
OG0000689	Micractinium_SAG24180	QAXK01001638.1_16082-13313	PSC68493.1 2-isopropylmalate synthase isoform B [Micractinium conductrix], PSC68492.1 2-isopropylmalate synthase isoform A [Micractinium conductrix]
OG0000689	Chlorella_Vulgaris2111P	QAXK01001638.1_16082-13313	KAI3429866.1 hypothetical protein D9Q98_010177 [Chlorella vulgaris]
OG0000689	Chlorella_VariabilisNC64A	QAXK01001638.1_16082-13313	XP_005851963.1 hypothetical protein CHLNCDRAFT_133663 [Chlorella variabilis]
OG0000691	Coccomyxa_SubellipsoideaC169	QAXK01001186.1_10565-8532	EIE25437.1 NAD_P_-binding protein [Coccomyxa subellipsoidea C-169]
OG0000691	Chlorella_Sorokiniana1602	QAXK01001186.1_10565-8532	PRW56400.1 divinyl chlorophyllide a 8-vinyl- chloroplastic [Chlorella sorokiniana]
OG0000691	Scenedesmus_PABB004	QAXK01001186.1_10565-8532	KAF8057736.1 hypothetical protein HT031_005920 [Scenedesmus sp. PABB004], KAF8059659.1 slc38a10 [Scenedesmus sp. PABB004]
OG0000691	Scenedesmus_NREL	QAXK01001186.1_10565-8532	KAF6255696.1 NAD_P_-binding protein [Scenedesmus sp. NREL 46B-D3], KAF6263832.1 hypothetical protein COO60DRAFT_1751935 [Scenedesmus sp. NREL 46B-D3], KAF6250067.1 hypothetical protein COO60DRAFT_912483 [Scenedesmus sp. NREL 46B-D3]
OG0000691	Chlorella_VariabilisNC64A	QAXK01001186.1_10565-8532	XP_005850169.1 hypothetical protein CHLNCDRAFT_56043 [Chlorella variabilis]
OG0000691	Auxenochlorella_protothecoides	QAXK01001186.1_10565-8532	RMZ56622.1 hypothetical protein APUTEX25_002711 [Auxenochlorella protothecoides], RMZ56674.1 hypothetical protein APUTEX25_002763_ partial [Auxenochlorella protothecoides]
OG0000691	Chlorella_Vulgaris2111P	QAXK01001186.1_10565-8532	KAI3428322.1 hypothetical protein D9Q98_006702 [Chlorella vulgaris], KAI3428321.1 hypothetical protein D9Q98_006701 [Chlorella vulgaris]
OG0000691	Micractinium_SAG24180	QAXK01001186.1_10565-8532	PSC69841.1 divinyl chlorophyllide a 8-vinyl-chloroplastic isoform B [Micractinium conductrix], PSC69840.1 divinyl chlorophyllide a 8-vinyl-chloroplastic isoform A [Micractinium conductrix]
OG0000693	Scenedesmus_PABB004	QAXK01008377.1_3630-1851	KAF8065442.1 HAP2 [Scenedesmus sp. PABB004]
OG0000693	Chlorella_Sorokiniana1602	QAXK01008377.1_3630-1851	PRW56826.1 tRNA-dihydrouridine_16 17_ synthase [NAD_P__+_]-like [Chlorella sorokiniana]
OG0000693	Coccomyxa_SubellipsoideaC169	QAXK01008377.1_3630-1851	EIE25375.1 FMN-linked oxidoreductase [Coccomyxa subellipsoidea C-169], EIE25227.1 MRG-domain-containing protein [Coccomyxa subellipsoidea C-169]
OG0000693	Scenedesmus_NREL	QAXK01008377.1_3630-1851	KAF6259217.1 MRG-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6259714.1 dihydrouridine synthase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0000693	Auxenochlorella_protothecoides	QAXK01008377.1_3630-1851	RMZ56690.1 hypothetical protein APUTEX25_002779 [Auxenochlorella protothecoides], RMZ56786.1 hypothetical protein APUTEX25_002875 [Auxenochlorella protothecoides]
OG0000693	Chlorella_VariabilisNC64A	QAXK01008377.1_3630-1851	XP_005850448.1 hypothetical protein CHLNCDRAFT_142405 [Chlorella variabilis], XP_005850441.1 hypothetical protein CHLNCDRAFT_16859_ partial [Chlorella variabilis]
OG0000693	Micractinium_SAG24180	QAXK01008377.1_3630-1851	PSC69767.1 nuA4 complex subunit EAF3-like protein [Micractinium conductrix], PSC69788.1 TRNA-dihydrouridine_16 17_ synthase [NAD_P__+_] [Micractinium conductrix]
OG0000693	Chlorella_Vulgaris2111P	QAXK01008377.1_3630-1851	KAI3428380.1 hypothetical protein D9Q98_006760 [Chlorella vulgaris], KAI3428361.1 hypothetical protein D9Q98_006741 [Chlorella vulgaris]
OG0000694	Coccomyxa_SubellipsoideaC169	QAXK01012986.1_3546-2582	EIE26727.1 hypothetical protein COCSUDRAFT_52437 [Coccomyxa subellipsoidea C-169]
OG0000694	Auxenochlorella_protothecoides	QAXK01012986.1_3546-2582	RMZ56696.1 hypothetical protein APUTEX25_002785 [Auxenochlorella protothecoides]
OG0000694	Scenedesmus_PABB004	QAXK01012986.1_3546-2582	KAF8070979.1 hddc2 [Scenedesmus sp. PABB004], KAF8067123.1 Ccdc61 [Scenedesmus sp. PABB004]
OG0000694	Scenedesmus_NREL	QAXK01012986.1_3546-2582	KAF6256705.1 hypothetical protein COO60DRAFT_1640499 [Scenedesmus sp. NREL 46B-D3], KAF6251786.1 hypothetical protein COO60DRAFT_584986 [Scenedesmus sp. NREL 46B-D3]
OG0000694	Micractinium_SAG24180	QAXK01012986.1_3546-2582	PSC67459.1 hypothetical protein C2E20_8860 [Micractinium conductrix]
OG0000694	Chlorella_Vulgaris2111P	QAXK01012986.1_3546-2582	KAI3436883.1 hypothetical protein D9Q98_006291 [Chlorella vulgaris], KAI3436885.1 hypothetical protein D9Q98_006293 [Chlorella vulgaris]
OG0000694	Chlorella_VariabilisNC64A	QAXK01012986.1_3546-2582	XP_005850838.1 hypothetical protein CHLNCDRAFT_140428 [Chlorella variabilis], XP_005850837.1 hypothetical protein CHLNCDRAFT_140427 [Chlorella variabilis]
OG0000694	Chlorella_Sorokiniana1602	QAXK01012986.1_3546-2582	PRW56098.1 HD domain-containing 2-like [Chlorella sorokiniana], PRW56091.1 coiled-coil domain-containing 61-like isoform X1 [Chlorella sorokiniana]
OG0000694	Chlorella_A99	QAXK01012986.1_3546-2582	PCFQ01000006.1 g3141 [Chlorella sp. A99]
OG0000697	Scenedesmus_PABB004	QAXK01000899.1_15443-14285	KAF8068188.1 hypothetical protein HT031_001874 [Scenedesmus sp. PABB004]
OG0000697	Chlorella_A99	QAXK01000899.1_15443-14285	PCFQ01000037.1 g2398 [Chlorella sp. A99]
OG0000697	Coccomyxa_SubellipsoideaC169	QAXK01000899.1_15443-14285	EIE20076.1 peptide deformylase [Coccomyxa subellipsoidea C-169], EIE20358.1 hypothetical protein COCSUDRAFT_18562 [Coccomyxa subellipsoidea C-169]
OG0000697	Auxenochlorella_protothecoides	QAXK01000899.1_15443-14285	RMZ57035.1 hypothetical protein APUTEX25_002267 [Auxenochlorella protothecoides], RMZ56775.1 hypothetical protein APUTEX25_002864 [Auxenochlorella protothecoides]
OG0000697	Chlorella_Vulgaris2111P	QAXK01000899.1_15443-14285	KAI3438535.1 hypothetical protein D9Q98_000963 [Chlorella vulgaris], KAI3438534.1 hypothetical protein D9Q98_000962 [Chlorella vulgaris]
OG0000697	Chlorella_VariabilisNC64A	QAXK01000899.1_15443-14285	XP_005849518.1 hypothetical protein CHLNCDRAFT_17300_ partial [Chlorella variabilis], XP_005849517.1 hypothetical protein CHLNCDRAFT_142855 [Chlorella variabilis]
OG0000697	Scenedesmus_NREL	QAXK01000899.1_15443-14285	KAF6260566.1 hypothetical protein COO60DRAFT_884459 [Scenedesmus sp. NREL 46B-D3], KAF6255221.1 peptide deformylase [Scenedesmus sp. NREL 46B-D3]
OG0000697	Chlorella_Sorokiniana1602	QAXK01000899.1_15443-14285	PRW58866.1 peptide deformylase [Chlorella sorokiniana]
OG0000697	Micractinium_SAG24180	QAXK01000899.1_15443-14285	PSC76281.1 peptide deformylase [Micractinium conductrix]
OG0000704	Scenedesmus_PABB004	QAXK01006701.1_1896-1296	KAF8060550.1 TMEM18 [Scenedesmus sp. PABB004]
OG0000704	Scenedesmus_NREL	QAXK01006701.1_1896-1296	KAF6253983.1 transmembrane protein 18-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0000704	Chlorella_Sorokiniana1602	QAXK01006701.1_1896-1296	PRW60822.1 Transmembrane 18 [Chlorella sorokiniana]
OG0000704	Coccomyxa_SubellipsoideaC169	QAXK01006701.1_1896-1296	EIE24965.1 hypothetical protein COCSUDRAFT_83657 [Coccomyxa subellipsoidea C-169], EIE24446.1 hypothetical protein COCSUDRAFT_61871 [Coccomyxa subellipsoidea C-169]
OG0000704	Chlorella_Vulgaris2111P	QAXK01006701.1_1896-1296	KAI3429349.1 hypothetical protein D9Q98_005444 [Chlorella vulgaris], KAI3429350.1 hypothetical protein D9Q98_005445 [Chlorella vulgaris]
OG0000704	Chlorella_VariabilisNC64A	QAXK01006701.1_1896-1296	XP_005852043.1 hypothetical protein CHLNCDRAFT_133014 [Chlorella variabilis], XP_005852044.1 hypothetical protein CHLNCDRAFT_133015 [Chlorella variabilis]
OG0000704	Micractinium_SAG24180	QAXK01006701.1_1896-1296	PSC68459.1 Transmembrane 18 isoform B [Micractinium conductrix], PSC68460.1 Transmembrane 18 isoform A [Micractinium conductrix], PSC68437.1 Transmembrane 18 isoform A [Micractinium conductrix], PSC68436.1 Transmembrane 18 isoform B [Micractinium conductrix]
OG0000704	Auxenochlorella_protothecoides	QAXK01006701.1_1896-1296	RMZ57405.1 hypothetical protein APUTEX25_004239 [Auxenochlorella protothecoides]
OG0000730	Scenedesmus_PABB004	QAXK01001551.1_59690-63747	KAF8061075.1 PRP31 [Scenedesmus sp. PABB004]
OG0000730	Scenedesmus_NREL	QAXK01001551.1_59690-63747	KAF6256171.1 U4/U6 small nuclear ribonucleoprotein [Scenedesmus sp. NREL 46B-D3]
OG0000730	Coccomyxa_SubellipsoideaC169	QAXK01001551.1_59690-63747	EIE22867.1 pre-mRNA-splicing factor [Coccomyxa subellipsoidea C-169]
OG0000730	Auxenochlorella_protothecoides	QAXK01001551.1_59690-63747	RMZ52364.1 hypothetical protein APUTEX25_000639_ partial [Auxenochlorella protothecoides]
OG0000730	Chlorella_A99	QAXK01001551.1_59690-63747	PCFQ01000037.1 g2422 [Chlorella sp. A99], PCFQ01000037.1 g2421 [Chlorella sp. A99]
OG0000730	Chlorella_Vulgaris2111P	QAXK01001551.1_59690-63747	KAI3438510.1 hypothetical protein D9Q98_000938 [Chlorella vulgaris], KAI3438509.1 hypothetical protein D9Q98_000937 [Chlorella vulgaris]
OG0000730	Chlorella_Sorokiniana1602	QAXK01001551.1_59690-63747	PRW59059.1 U4 U6 small nuclear ribonucleo Prp31-like [Chlorella sorokiniana], PRW58893.1 magnesium transporter MRS2-7 [Chlorella sorokiniana]
OG0000730	Chlorella_VariabilisNC64A	QAXK01001551.1_59690-63747	XP_005849771.1 hypothetical protein CHLNCDRAFT_142825 [Chlorella variabilis], XP_005849770.1 hypothetical protein CHLNCDRAFT_142824 [Chlorella variabilis]
OG0000730	Micractinium_SAG24180	QAXK01001551.1_59690-63747	PSC73830.1 U4 U6 small nuclear ribonucleo Prp31-like [Micractinium conductrix]
OG0000732	Auxenochlorella_protothecoides	QAXK01003652.1_16558-15646	RMZ52510.1 hypothetical protein APUTEX25_003653 [Auxenochlorella protothecoides]
OG0000732	Chlorella_Sorokiniana1602	QAXK01003652.1_16558-15646	PRW50840.1 transcription elongation factor A 2-like [Chlorella sorokiniana]
OG0000732	Scenedesmus_NREL	QAXK01003652.1_16558-15646	KAF6242159.1 transcription factor S-II_ central domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6242161.1 major facilitator superfamily domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6242162.1 major facilitator superfamily domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0000732	Coccomyxa_SubellipsoideaC169	QAXK01003652.1_16558-15646	EIE19640.1 hypothetical protein COCSUDRAFT_25684 [Coccomyxa subellipsoidea C-169], EIE23154.1 hypothetical protein COCSUDRAFT_53525 [Coccomyxa subellipsoidea C-169]
OG0000732	Micractinium_SAG24180	QAXK01003652.1_16558-15646	PSC75709.1 Transcription elongation factor A 2 [Micractinium conductrix]
OG0000732	Chlorella_Vulgaris2111P	QAXK01003652.1_16558-15646	KAI3426990.1 hypothetical protein D9Q98_006934 [Chlorella vulgaris], KAI3426986.1 hypothetical protein D9Q98_006930 [Chlorella vulgaris], KAI3426989.1 hypothetical protein D9Q98_006933 [Chlorella vulgaris]
OG0000732	Scenedesmus_PABB004	QAXK01003652.1_16558-15646	KAF8068353.1 ttuB [Scenedesmus sp. PABB004]
OG0000732	Chlorella_VariabilisNC64A	QAXK01003652.1_16558-15646	XP_005848939.1 hypothetical protein CHLNCDRAFT_144411 [Chlorella variabilis]
OG0000734	Chlorella_Vulgaris2111P	QAXK01007307.1_6962-7960	KAI3431603.1 hypothetical protein D9Q98_004653 [Chlorella vulgaris]
OG0000734	Chlorella_Sorokiniana1602	QAXK01007307.1_6962-7960	PRW39247.1 type A von Willebrand factor domain-containing [Chlorella sorokiniana]
OG0000734	Auxenochlorella_protothecoides	QAXK01007307.1_6962-7960	RMZ52619.1 hypothetical protein APUTEX25_000738 [Auxenochlorella protothecoides], RMZ52645.1 hypothetical protein APUTEX25_000764 [Auxenochlorella protothecoides]
